Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.598343	3.598343	0.000000	0.000000	0.000000	2.560785	33.000000	
2.487044	2.487044	0.000000	0.000000	0.000000	2.134468	42.050000	
2.088106	2.088106	0.000000	0.000000	0.000000	1.989961	45.650000	
1.846259	1.846259	0.000000	0.000000	0.000000	1.943113	48.050000	
1.686615	1.686615	0.000000	0.000000	0.000000	1.872962	48.250000	
1.547965	1.547965	0.000000	0.000000	0.000000	1.817583	50.050000	
1.410809	1.410809	0.000000	0.000000	0.000000	1.762417	51.800000	
1.296973	1.296973	0.000000	0.000000	0.000000	1.765511	51.350000	
1.180328	1.180328	0.000000	0.000000	0.000000	1.752623	53.350000	
1.110224	1.110224	0.000000	0.000000	0.000000	1.779361	52.200000	
1.038716	1.038716	0.000000	0.000000	0.000000	1.775827	52.800000	
0.950050	0.950050	0.000000	0.000000	0.000000	1.792403	53.300000	
0.879224	0.879224	0.000000	0.000000	0.000000	1.738038	54.800000	
0.808685	0.808685	0.000000	0.000000	0.000000	1.850842	55.200000	
0.763334	0.763334	0.000000	0.000000	0.000000	1.823229	55.900000	
0.681993	0.681993	0.000000	0.000000	0.000000	1.898973	55.250000	
0.640976	0.640976	0.000000	0.000000	0.000000	1.936106	55.400000	
0.594157	0.594157	0.000000	0.000000	0.000000	1.940080	54.750000	
0.541800	0.541800	0.000000	0.000000	0.000000	1.945071	55.700000	
0.515175	0.515175	0.000000	0.000000	0.000000	2.013149	56.000000	
0.474976	0.474976	0.000000	0.000000	0.000000	1.994563	55.150000	
0.414022	0.414022	0.000000	0.000000	0.000000	2.207460	54.800000	
0.400112	0.400112	0.000000	0.000000	0.000000	2.049035	56.400000	
0.375243	0.375243	0.000000	0.000000	0.000000	2.180422	55.850000	
0.336607	0.336607	0.000000	0.000000	0.000000	2.239534	56.650000	
0.308787	0.308787	0.000000	0.000000	0.000000	2.175213	57.100000	
0.284706	0.284706	0.000000	0.000000	0.000000	2.312267	56.450000	
0.267744	0.267744	0.000000	0.000000	0.000000	2.399253	56.600000	
0.258596	0.258596	0.000000	0.000000	0.000000	2.280344	57.450000	
0.224580	0.224580	0.000000	0.000000	0.000000	2.430360	57.050000	
0.214716	0.214716	0.000000	0.000000	0.000000	2.453762	56.650000	
0.189359	0.189359	0.000000	0.000000	0.000000	2.454299	57.250000	
0.171626	0.171626	0.000000	0.000000	0.000000	2.581955	58.000000	
0.162952	0.162952	0.000000	0.000000	0.000000	2.590934	58.600000	
0.152898	0.152898	0.000000	0.000000	0.000000	2.529912	58.100000	
0.148088	0.148088	0.000000	0.000000	0.000000	2.642277	57.900000	
0.125106	0.125106	0.000000	0.000000	0.000000	2.690227	57.750000	
0.122983	0.122983	0.000000	0.000000	0.000000	2.694226	58.550000	
0.121557	0.121557	0.000000	0.000000	0.000000	2.675509	58.250000	
0.112947	0.112947	0.000000	0.000000	0.000000	2.724425	58.150000	
0.108666	0.108666	0.000000	0.000000	0.000000	2.716685	58.400000	
0.103299	0.103299	0.000000	0.000000	0.000000	2.770540	58.250000	
0.101013	0.101013	0.000000	0.000000	0.000000	2.780486	58.500000	
0.094590	0.094590	0.000000	0.000000	0.000000	2.772579	58.750000	
0.090737	0.090737	0.000000	0.000000	0.000000	2.812688	58.650000	
0.094452	0.094452	0.000000	0.000000	0.000000	2.795835	59.200000	
0.092504	0.092504	0.000000	0.000000	0.000000	2.797400	59.150000	
0.092255	0.092255	0.000000	0.000000	0.000000	2.795587	58.950000	
0.089707	0.089707	0.000000	0.000000	0.000000	2.799793	59.050000	
0.096955	0.096955	0.000000	0.000000	0.000000	2.799791	59.000000	
