Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.019811	3.019811	0.000000	4.753876	0.940000	2.542703	34.650000	
2.586139	2.586139	0.000000	4.753876	0.940000	2.395177	37.400000	
2.440741	2.440741	0.000000	4.753876	0.940000	2.358732	39.500000	
2.363142	2.363142	0.000000	4.753876	0.940000	2.260192	40.050000	
2.298885	2.298885	0.000000	4.753876	0.940000	2.297538	39.200000	
2.243713	2.243713	0.000000	4.753876	0.940000	2.260304	41.400000	
2.196646	2.196646	0.000000	4.753876	0.940000	2.248565	40.600000	
2.156519	2.156519	0.000000	4.753876	0.940000	2.227908	42.150000	
2.118694	2.118694	0.000000	4.753876	0.940000	2.184839	42.850000	
2.074851	2.074851	0.000000	4.753876	0.940000	2.194304	41.900000	
2.041244	2.041244	0.000000	4.753876	0.940000	2.169961	42.300000	
2.013936	2.013936	0.000000	4.753876	0.940000	2.188996	41.450000	
1.967844	1.967844	0.000000	4.753876	0.940000	2.188139	41.750000	
1.936870	1.936870	0.000000	4.753876	0.940000	2.151809	43.050000	
1.909865	1.909865	0.000000	4.753876	0.940000	2.154505	42.850000	
1.860614	1.860614	0.000000	4.753876	0.940000	2.150337	42.950000	
1.838172	1.838172	0.000000	4.753876	0.940000	2.136771	43.850000	
1.799776	1.799776	0.000000	4.753876	0.940000	2.133666	44.150000	
1.762588	1.762588	0.000000	4.753876	0.940000	2.126374	44.600000	
1.730111	1.730111	0.000000	4.753876	0.940000	2.122929	43.650000	
1.684787	1.684787	0.000000	4.753876	0.940000	2.120675	44.150000	
1.661491	1.661491	0.000000	4.753876	0.940000	2.101647	44.700000	
1.631220	1.631220	0.000000	4.753876	0.940000	2.100138	44.900000	
1.610194	1.610194	0.000000	4.753876	0.940000	2.105476	44.100000	
1.555233	1.555233	0.000000	4.753876	0.940000	2.113560	45.600000	
1.523916	1.523916	0.000000	4.753876	0.940000	2.081621	45.800000	
1.500049	1.500049	0.000000	4.753876	0.940000	2.080608	45.850000	
1.461732	1.461732	0.000000	4.753876	0.940000	2.095063	45.000000	
1.435540	1.435540	0.000000	4.753876	0.940000	2.103257	45.700000	
1.407049	1.407049	0.000000	4.753876	0.940000	2.090027	45.750000	
1.373280	1.373280	0.000000	4.753876	0.940000	2.095229	45.350000	
1.348290	1.348290	0.000000	4.753876	0.940000	2.090463	46.050000	
1.320227	1.320227	0.000000	4.753876	0.940000	2.086441	46.200000	
1.286652	1.286652	0.000000	4.753876	0.940000	2.090967	46.050000	
1.275498	1.275498	0.000000	4.753876	0.940000	2.088995	45.850000	
1.249635	1.249635	0.000000	4.753876	0.940000	2.081613	46.400000	
1.236992	1.236992	0.000000	4.753876	0.940000	2.084348	46.300000	
1.208188	1.208188	0.000000	4.753876	0.940000	2.079831	46.050000	
1.190166	1.190166	0.000000	4.753876	0.940000	2.084796	46.250000	
1.179030	1.179030	0.000000	4.753876	0.940000	2.081115	46.950000	
1.162326	1.162326	0.000000	4.753876	0.940000	2.089246	46.700000	
1.159552	1.159552	0.000000	4.753876	0.940000	2.086867	46.750000	
1.141127	1.141127	0.000000	4.753876	0.940000	2.084461	46.950000	
1.134983	1.134983	0.000000	4.753876	0.940000	2.085646	47.000000	
1.118779	1.118779	0.000000	4.753876	0.940000	2.089095	46.800000	
1.116610	1.116610	0.000000	4.753876	0.940000	2.089039	46.900000	
1.114121	1.114121	0.000000	4.753876	0.940000	2.088745	47.100000	
1.115562	1.115562	0.000000	4.753876	0.940000	2.088826	47.200000	
1.114235	1.114235	0.000000	4.753876	0.940000	2.088758	46.900000	
1.116963	1.116963	0.000000	4.753876	0.940000	2.088737	46.850000	
