Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.988976	2.988976	0.000000	4.753876	0.940000	2.500970	35.300000	
2.546984	2.546984	0.000000	4.753876	0.940000	2.371885	38.650000	
2.399039	2.399039	0.000000	4.753876	0.940000	2.280888	40.650000	
2.295877	2.295877	0.000000	4.753876	0.940000	2.234628	41.300000	
2.217993	2.217993	0.000000	4.753876	0.940000	2.218883	41.100000	
2.150459	2.150459	0.000000	4.753876	0.940000	2.183564	41.850000	
2.099441	2.099441	0.000000	4.753876	0.940000	2.169468	42.400000	
2.048912	2.048912	0.000000	4.753876	0.940000	2.157003	42.650000	
2.008927	2.008927	0.000000	4.753876	0.940000	2.133610	43.350000	
1.966281	1.966281	0.000000	4.753876	0.940000	2.126945	43.600000	
1.926061	1.926061	0.000000	4.753876	0.940000	2.113907	43.900000	
1.897620	1.897620	0.000000	4.753876	0.940000	2.114291	45.050000	
1.855646	1.855646	0.000000	4.753876	0.940000	2.116361	44.100000	
1.828252	1.828252	0.000000	4.753876	0.940000	2.103565	44.350000	
1.804977	1.804977	0.000000	4.753876	0.940000	2.096545	44.400000	
1.766011	1.766011	0.000000	4.753876	0.940000	2.100305	44.700000	
1.742270	1.742270	0.000000	4.753876	0.940000	2.080462	44.400000	
1.717298	1.717298	0.000000	4.753876	0.940000	2.086303	44.750000	
1.681859	1.681859	0.000000	4.753876	0.940000	2.080159	45.250000	
1.664528	1.664528	0.000000	4.753876	0.940000	2.079550	44.950000	
1.625294	1.625294	0.000000	4.753876	0.940000	2.082319	44.650000	
1.612722	1.612722	0.000000	4.753876	0.940000	2.074769	45.000000	
1.593638	1.593638	0.000000	4.753876	0.940000	2.061396	45.050000	
1.578040	1.578040	0.000000	4.753876	0.940000	2.073625	44.300000	
1.535316	1.535316	0.000000	4.753876	0.940000	2.079112	45.450000	
1.522361	1.522361	0.000000	4.753876	0.940000	2.060261	45.100000	
1.506229	1.506229	0.000000	4.753876	0.940000	2.051844	45.750000	
1.482379	1.482379	0.000000	4.753876	0.940000	2.053904	45.600000	
1.481152	1.481152	0.000000	4.753876	0.940000	2.056276	46.550000	
1.442210	1.442210	0.000000	4.753876	0.940000	2.053672	45.600000	
1.435159	1.435159	0.000000	4.753876	0.940000	2.053933	45.350000	
1.417184	1.417184	0.000000	4.753876	0.940000	2.057546	46.100000	
1.407142	1.407142	0.000000	4.753876	0.940000	2.046832	46.150000	
1.380956	1.380956	0.000000	4.753876	0.940000	2.048719	46.100000	
1.372076	1.372076	0.000000	4.753876	0.940000	2.050534	46.000000	
1.368220	1.368220	0.000000	4.753876	0.940000	2.047730	45.900000	
1.356427	1.356427	0.000000	4.753876	0.940000	2.046780	46.100000	
1.347034	1.347034	0.000000	4.753876	0.940000	2.045036	45.500000	
1.329103	1.329103	0.000000	4.753876	0.940000	2.048858	45.800000	
1.330359	1.330359	0.000000	4.753876	0.940000	2.048671	45.450000	
1.318648	1.318648	0.000000	4.753876	0.940000	2.046566	45.700000	
1.318736	1.318736	0.000000	4.753876	0.940000	2.048546	45.900000	
1.302480	1.302480	0.000000	4.753876	0.940000	2.049238	45.900000	
1.309392	1.309392	0.000000	4.753876	0.940000	2.050236	45.500000	
1.293369	1.293369	0.000000	4.753876	0.940000	2.050093	45.400000	
1.298952	1.298952	0.000000	4.753876	0.940000	2.050596	45.750000	
1.299814	1.299814	0.000000	4.753876	0.940000	2.050038	45.400000	
1.296814	1.296814	0.000000	4.753876	0.940000	2.050066	45.700000	
1.295172	1.295172	0.000000	4.753876	0.940000	2.050206	45.650000	
1.298774	1.298774	0.000000	4.753876	0.940000	2.050204	45.650000	
