Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
4.386240	4.386240	0.000000	0.000000	0.000000	4.113663	3.900000	
4.104010	4.104010	0.000000	0.000000	0.000000	3.961902	5.350000	
4.005421	4.005421	0.000000	0.000000	0.000000	3.963337	6.200000	
3.899714	3.899714	0.000000	0.000000	0.000000	3.789609	6.350000	
3.869780	3.869780	0.000000	0.000000	0.000000	3.940234	5.350000	
3.822537	3.822537	0.000000	0.000000	0.000000	3.642880	8.800000	
3.820940	3.820940	0.000000	0.000000	0.000000	3.670149	7.900000	
3.791897	3.791897	0.000000	0.000000	0.000000	3.662545	9.600000	
3.772000	3.772000	0.000000	0.000000	0.000000	3.672070	9.100000	
3.692105	3.692105	0.000000	0.000000	0.000000	3.615497	9.800000	
3.653271	3.653271	0.000000	0.000000	0.000000	3.609295	10.350000	
3.594897	3.594897	0.000000	0.000000	0.000000	3.646265	11.300000	
3.555475	3.555475	0.000000	0.000000	0.000000	3.396667	13.100000	
3.474809	3.474809	0.000000	0.000000	0.000000	3.316684	14.650000	
3.471040	3.471040	0.000000	0.000000	0.000000	3.356424	15.800000	
3.441064	3.441064	0.000000	0.000000	0.000000	3.329185	15.350000	
3.376445	3.376445	0.000000	0.000000	0.000000	3.253406	18.400000	
3.290948	3.290948	0.000000	0.000000	0.000000	3.157093	18.900000	
3.234467	3.234467	0.000000	0.000000	0.000000	3.274606	17.800000	
3.185064	3.185064	0.000000	0.000000	0.000000	3.100230	19.400000	
3.099347	3.099347	0.000000	0.000000	0.000000	3.036839	20.800000	
2.992737	2.992737	0.000000	0.000000	0.000000	3.008431	22.300000	
2.953794	2.953794	0.000000	0.000000	0.000000	2.947571	24.400000	
2.887578	2.887578	0.000000	0.000000	0.000000	2.799642	28.250000	
2.798055	2.798055	0.000000	0.000000	0.000000	2.741372	28.100000	
2.728913	2.728913	0.000000	0.000000	0.000000	2.671524	30.300000	
2.623238	2.623238	0.000000	0.000000	0.000000	2.660763	30.000000	
2.554019	2.554019	0.000000	0.000000	0.000000	2.559810	32.800000	
2.466310	2.466310	0.000000	0.000000	0.000000	2.614206	33.850000	
2.388690	2.388690	0.000000	0.000000	0.000000	2.362266	37.500000	
2.287977	2.287977	0.000000	0.000000	0.000000	2.303101	38.400000	
2.202134	2.202134	0.000000	0.000000	0.000000	2.254594	39.150000	
2.103452	2.103452	0.000000	0.000000	0.000000	2.170726	41.100000	
2.005260	2.005260	0.000000	0.000000	0.000000	2.116102	44.350000	
1.905747	1.905747	0.000000	0.000000	0.000000	1.988326	47.500000	
1.807530	1.807530	0.000000	0.000000	0.000000	1.969007	47.100000	
1.706590	1.706590	0.000000	0.000000	0.000000	1.860532	50.300000	
1.610364	1.610364	0.000000	0.000000	0.000000	1.797880	51.950000	
1.517629	1.517629	0.000000	0.000000	0.000000	1.816430	52.850000	
1.439650	1.439650	0.000000	0.000000	0.000000	1.737793	54.100000	
1.341846	1.341846	0.000000	0.000000	0.000000	1.721367	53.950000	
1.262106	1.262106	0.000000	0.000000	0.000000	1.654220	55.750000	
1.179470	1.179470	0.000000	0.000000	0.000000	1.623362	56.350000	
1.102376	1.102376	0.000000	0.000000	0.000000	1.578485	57.750000	
1.027524	1.027524	0.000000	0.000000	0.000000	1.575412	58.400000	
0.981507	0.981507	0.000000	0.000000	0.000000	1.533224	58.300000	
0.931846	0.931846	0.000000	0.000000	0.000000	1.538243	59.750000	
0.895830	0.895830	0.000000	0.000000	0.000000	1.545098	60.650000	
0.871643	0.871643	0.000000	0.000000	0.000000	1.524630	61.200000	
0.858514	0.858514	0.000000	0.000000	0.000000	1.526303	61.400000	
