Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
2.664379	2.664379	0.000000	0.000000	0.000000	1.827683	48.800000	
1.859171	1.859171	0.000000	0.000000	0.000000	1.596265	54.200000	
1.614172	1.614172	0.000000	0.000000	0.000000	1.521950	57.400000	
1.457888	1.457888	0.000000	0.000000	0.000000	1.351650	61.400000	
1.331629	1.331629	0.000000	0.000000	0.000000	1.364217	61.100000	
1.235184	1.235184	0.000000	0.000000	0.000000	1.285961	63.150000	
1.156456	1.156456	0.000000	0.000000	0.000000	1.256675	64.700000	
1.077028	1.077028	0.000000	0.000000	0.000000	1.255726	64.000000	
1.003099	1.003099	0.000000	0.000000	0.000000	1.229960	65.050000	
0.943925	0.943925	0.000000	0.000000	0.000000	1.248157	65.150000	
0.888314	0.888314	0.000000	0.000000	0.000000	1.225369	65.950000	
0.827720	0.827720	0.000000	0.000000	0.000000	1.193094	66.350000	
0.776734	0.776734	0.000000	0.000000	0.000000	1.188152	66.400000	
0.731099	0.731099	0.000000	0.000000	0.000000	1.216425	67.300000	
0.684221	0.684221	0.000000	0.000000	0.000000	1.194659	67.000000	
0.648425	0.648425	0.000000	0.000000	0.000000	1.175240	67.200000	
0.598087	0.598087	0.000000	0.000000	0.000000	1.232741	67.600000	
0.567635	0.567635	0.000000	0.000000	0.000000	1.265188	66.650000	
0.535682	0.535682	0.000000	0.000000	0.000000	1.216939	67.300000	
0.493836	0.493836	0.000000	0.000000	0.000000	1.249329	66.750000	
0.467459	0.467459	0.000000	0.000000	0.000000	1.276993	67.400000	
0.433205	0.433205	0.000000	0.000000	0.000000	1.278814	67.550000	
0.409111	0.409111	0.000000	0.000000	0.000000	1.361015	67.450000	
0.382601	0.382601	0.000000	0.000000	0.000000	1.287895	68.150000	
0.356119	0.356119	0.000000	0.000000	0.000000	1.323174	68.250000	
0.332156	0.332156	0.000000	0.000000	0.000000	1.368832	67.550000	
0.311230	0.311230	0.000000	0.000000	0.000000	1.349791	69.050000	
0.293116	0.293116	0.000000	0.000000	0.000000	1.434247	67.350000	
0.270429	0.270429	0.000000	0.000000	0.000000	1.411676	68.200000	
0.250361	0.250361	0.000000	0.000000	0.000000	1.440869	67.950000	
0.233347	0.233347	0.000000	0.000000	0.000000	1.443825	69.500000	
0.215054	0.215054	0.000000	0.000000	0.000000	1.469514	68.500000	
0.202995	0.202995	0.000000	0.000000	0.000000	1.503118	69.600000	
0.192161	0.192161	0.000000	0.000000	0.000000	1.504231	68.650000	
0.178450	0.178450	0.000000	0.000000	0.000000	1.522521	68.850000	
0.166453	0.166453	0.000000	0.000000	0.000000	1.536137	69.100000	
0.155900	0.155900	0.000000	0.000000	0.000000	1.541084	69.850000	
0.139579	0.139579	0.000000	0.000000	0.000000	1.609286	69.150000	
0.139766	0.139766	0.000000	0.000000	0.000000	1.622004	69.800000	
0.133079	0.133079	0.000000	0.000000	0.000000	1.614119	70.000000	
0.127904	0.127904	0.000000	0.000000	0.000000	1.641953	70.200000	
0.122517	0.122517	0.000000	0.000000	0.000000	1.648746	69.950000	
0.118440	0.118440	0.000000	0.000000	0.000000	1.655357	69.400000	
0.112583	0.112583	0.000000	0.000000	0.000000	1.668024	69.650000	
0.110710	0.110710	0.000000	0.000000	0.000000	1.686883	69.850000	
0.107504	0.107504	0.000000	0.000000	0.000000	1.684101	70.000000	
0.107015	0.107015	0.000000	0.000000	0.000000	1.688323	69.700000	
0.105301	0.105301	0.000000	0.000000	0.000000	1.689286	69.750000	
0.102937	0.102937	0.000000	0.000000	0.000000	1.689809	70.050000	
0.102738	0.102738	0.000000	0.000000	0.000000	1.689800	70.200000	
