Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
nan	nan	0.000000	0.000000	0.000000	nan	1.050000	
