Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.403166	3.403166	0.000000	0.000000	0.000000	2.495540	33.600000	
2.389156	2.389156	0.000000	0.000000	0.000000	2.099194	43.000000	
2.017528	2.017528	0.000000	0.000000	0.000000	1.955125	46.250000	
1.784284	1.784284	0.000000	0.000000	0.000000	2.067055	45.300000	
1.608009	1.608009	0.000000	0.000000	0.000000	1.870047	49.000000	
1.443832	1.443832	0.000000	0.000000	0.000000	1.798748	51.600000	
1.328136	1.328136	0.000000	0.000000	0.000000	1.846487	51.650000	
1.198524	1.198524	0.000000	0.000000	0.000000	1.876752	50.450000	
1.081697	1.081697	0.000000	0.000000	0.000000	1.846132	51.800000	
1.003094	1.003094	0.000000	0.000000	0.000000	1.854253	51.750000	
0.914101	0.914101	0.000000	0.000000	0.000000	1.867756	52.300000	
0.852075	0.852075	0.000000	0.000000	0.000000	1.801311	53.500000	
0.754556	0.754556	0.000000	0.000000	0.000000	1.814623	55.250000	
0.700889	0.700889	0.000000	0.000000	0.000000	1.916042	54.100000	
0.643763	0.643763	0.000000	0.000000	0.000000	1.888713	54.950000	
0.576955	0.576955	0.000000	0.000000	0.000000	1.949235	54.600000	
0.508047	0.508047	0.000000	0.000000	0.000000	2.020738	54.250000	
0.472481	0.472481	0.000000	0.000000	0.000000	2.139052	54.450000	
0.433531	0.433531	0.000000	0.000000	0.000000	2.117202	56.150000	
0.390573	0.390573	0.000000	0.000000	0.000000	2.070816	55.800000	
0.343154	0.343154	0.000000	0.000000	0.000000	2.146680	57.600000	
0.313466	0.313466	0.000000	0.000000	0.000000	2.301106	55.000000	
0.284677	0.284677	0.000000	0.000000	0.000000	2.315594	55.050000	
0.250605	0.250605	0.000000	0.000000	0.000000	2.368245	55.950000	
0.215748	0.215748	0.000000	0.000000	0.000000	2.358928	56.400000	
0.195188	0.195188	0.000000	0.000000	0.000000	2.360277	57.550000	
0.179581	0.179581	0.000000	0.000000	0.000000	2.556056	56.900000	
0.159359	0.159359	0.000000	0.000000	0.000000	2.692174	56.650000	
0.152174	0.152174	0.000000	0.000000	0.000000	2.598203	56.400000	
0.126286	0.126286	0.000000	0.000000	0.000000	2.806094	56.600000	
0.119409	0.119409	0.000000	0.000000	0.000000	2.621936	57.050000	
0.106447	0.106447	0.000000	0.000000	0.000000	2.702397	57.600000	
0.084520	0.084520	0.000000	0.000000	0.000000	2.832648	56.650000	
0.074725	0.074725	0.000000	0.000000	0.000000	2.822183	56.950000	
0.066849	0.066849	0.000000	0.000000	0.000000	2.951004	57.150000	
0.062999	0.062999	0.000000	0.000000	0.000000	2.934146	57.950000	
0.052123	0.052123	0.000000	0.000000	0.000000	2.969861	57.550000	
0.048032	0.048032	0.000000	0.000000	0.000000	3.032213	58.150000	
0.051989	0.051989	0.000000	0.000000	0.000000	2.968417	58.500000	
0.040400	0.040400	0.000000	0.000000	0.000000	3.020653	57.800000	
0.037796	0.037796	0.000000	0.000000	0.000000	3.062875	58.450000	
0.039265	0.039265	0.000000	0.000000	0.000000	3.069772	58.750000	
0.035304	0.035304	0.000000	0.000000	0.000000	3.099963	58.250000	
0.033770	0.033770	0.000000	0.000000	0.000000	3.116011	58.200000	
0.028887	0.028887	0.000000	0.000000	0.000000	3.115038	58.250000	
0.031646	0.031646	0.000000	0.000000	0.000000	3.126523	58.050000	
0.030647	0.030647	0.000000	0.000000	0.000000	3.125777	58.250000	
0.029018	0.029018	0.000000	0.000000	0.000000	3.128949	58.550000	
0.028510	0.028510	0.000000	0.000000	0.000000	3.128521	58.600000	
0.033143	0.033143	0.000000	0.000000	0.000000	3.127146	58.650000	
