Train Loss	Train Loss X	Train Loss U	Valid Loss	Valid Acc.	Test Loss	Test Acc.	
3.428197	3.428197	0.000000	4.753876	0.940000	2.887059	28.200000	
2.780359	2.780359	0.000000	4.753876	0.940000	2.731996	31.950000	
2.523377	2.523377	0.000000	4.753876	0.940000	2.703327	31.650000	
2.358344	2.358344	0.000000	4.753876	0.940000	2.611833	33.900000	
2.222787	2.222787	0.000000	4.753876	0.940000	2.577738	35.250000	
2.122203	2.122203	0.000000	4.753876	0.940000	2.627167	33.700000	
2.013037	2.013037	0.000000	4.753876	0.940000	2.609163	34.150000	
1.923952	1.923952	0.000000	4.753876	0.940000	2.577183	35.400000	
1.848295	1.848295	0.000000	4.753876	0.940000	2.586057	34.850000	
1.782457	1.782457	0.000000	4.753876	0.940000	2.553885	35.500000	
1.712307	1.712307	0.000000	4.753876	0.940000	2.625693	35.600000	
1.638669	1.638669	0.000000	4.753876	0.940000	2.603854	36.650000	
1.592345	1.592345	0.000000	4.753876	0.940000	2.642621	35.650000	
1.510657	1.510657	0.000000	4.753876	0.940000	2.623316	36.100000	
1.497455	1.497455	0.000000	4.753876	0.940000	2.587729	37.800000	
1.421038	1.421038	0.000000	4.753876	0.940000	2.614230	36.450000	
1.367188	1.367188	0.000000	4.753876	0.940000	2.648447	37.250000	
1.323308	1.323308	0.000000	4.753876	0.940000	2.659546	37.000000	
1.269373	1.269373	0.000000	4.753876	0.940000	2.686569	37.050000	
1.212938	1.212938	0.000000	4.753876	0.940000	2.712469	36.500000	
1.164573	1.164573	0.000000	4.753876	0.940000	2.715187	36.150000	
1.134631	1.134631	0.000000	4.753876	0.940000	2.712773	36.800000	
1.102328	1.102328	0.000000	4.753876	0.940000	2.736647	36.400000	
1.046800	1.046800	0.000000	4.753876	0.940000	2.733211	37.150000	
1.021812	1.021812	0.000000	4.753876	0.940000	2.745304	36.350000	
0.992314	0.992314	0.000000	4.753876	0.940000	2.757488	36.650000	
0.945869	0.945869	0.000000	4.753876	0.940000	2.777927	36.400000	
0.903387	0.903387	0.000000	4.753876	0.940000	2.770747	37.800000	
0.898223	0.898223	0.000000	4.753876	0.940000	2.774764	36.500000	
0.853034	0.853034	0.000000	4.753876	0.940000	2.793120	37.050000	
0.823972	0.823972	0.000000	4.753876	0.940000	2.792020	37.250000	
0.813969	0.813969	0.000000	4.753876	0.940000	2.797763	37.650000	
0.767123	0.767123	0.000000	4.753876	0.940000	2.814706	37.400000	
0.755589	0.755589	0.000000	4.753876	0.940000	2.813946	37.000000	
0.737949	0.737949	0.000000	4.753876	0.940000	2.818171	37.300000	
0.728932	0.728932	0.000000	4.753876	0.940000	2.814478	37.600000	
0.702267	0.702267	0.000000	4.753876	0.940000	2.820710	37.700000	
0.702346	0.702346	0.000000	4.753876	0.940000	2.822884	37.250000	
0.674521	0.674521	0.000000	4.753876	0.940000	2.828823	37.400000	
0.667031	0.667031	0.000000	4.753876	0.940000	2.826209	37.550000	
0.655117	0.655117	0.000000	4.753876	0.940000	2.825881	37.550000	
0.654063	0.654063	0.000000	4.753876	0.940000	2.826906	37.400000	
0.637300	0.637300	0.000000	4.753876	0.940000	2.827457	37.500000	
0.632490	0.632490	0.000000	4.753876	0.940000	2.827474	37.150000	
0.621285	0.621285	0.000000	4.753876	0.940000	2.828982	37.350000	
0.621739	0.621739	0.000000	4.753876	0.940000	2.829593	37.100000	
0.621761	0.621761	0.000000	4.753876	0.940000	2.831053	37.250000	
0.620786	0.620786	0.000000	4.753876	0.940000	2.832056	37.200000	
0.640316	0.640316	0.000000	4.753876	0.940000	2.831894	37.250000	
0.616505	0.616505	0.000000	4.753876	0.940000	2.832008	37.150000	
